,index,Result_id,Transaction_type,Bedroom,Bathroom,Property_type,Price,Location,Agent,Listing_url,postcode,Borough,Date
1257,1257,listing_64479800,Rent,2,2,2 bed flat to rent,"£3,900 pcm","Manhattan Loft Gardens, 20 International Way, London E20",Capital Heights - City,https://www.zoopla.co.uk/to-rent/details/64479800/?search_identifier=30325d3f47c490ea8f7c78caf85c4af1bf4cda5e9c4253d862ec2ad8fcf13fc3,E20,Newham,2023-05-28
1258,1258,listing_64477699,Rent,2,2,2 bed flat to rent,"£3,900 pcm","Manhattan Loft Gardens, 20 International Way, London E20",Capital Heights - City,https://www.zoopla.co.uk/to-rent/details/64477699/?search_identifier=30325d3f47c490ea8f7c78caf85c4af1bf4cda5e9c4253d862ec2ad8fcf13fc3,E20,Newham,2023-05-28
1259,1259,listing_64477548,Rent,2,1,2 bed flat to rent,"£3,900 pcm","Manhattan Loft Gardens, 20 International Way, London E20",Capital Heights - City,https://www.zoopla.co.uk/to-rent/details/64477548/?search_identifier=30325d3f47c490ea8f7c78caf85c4af1bf4cda5e9c4253d862ec2ad8fcf13fc3,E20,Newham,2023-05-28
1260,1260,listing_64469920,Rent,1,1,1 bed flat to rent,"£3,900 pcm","Manhattan Loft Gardens, 20 International Way, London E20",Capital Heights - City,https://www.zoopla.co.uk/to-rent/details/64469920/?search_identifier=30325d3f47c490ea8f7c78caf85c4af1bf4cda5e9c4253d862ec2ad8fcf13fc3,E20,Newham,2023-05-28
1261,1261,listing_64469162,Rent,1,1,1 bed flat to rent,"£3,900 pcm","Manhattan Loft Gardens, 20 International Way, London E20",Capital Heights - City,https://www.zoopla.co.uk/to-rent/details/64469162/?search_identifier=30325d3f47c490ea8f7c78caf85c4af1bf4cda5e9c4253d862ec2ad8fcf13fc3,E20,Newham,2023-05-28
1262,1262,listing_64468905,Rent,1,1,1 bed flat to rent,"£3,900 pcm","Manhattan Loft Gardens, 20 International Way, London E20",Capital Heights - City,https://www.zoopla.co.uk/to-rent/details/64468905/?search_identifier=30325d3f47c490ea8f7c78caf85c4af1bf4cda5e9c4253d862ec2ad8fcf13fc3,E20,Newham,2023-05-28
1263,1263,listing_64440069,Rent,2,3,2 bed flat to rent,"£3,900 pcm","The Link, Coppermaker Square, Harrison Building E20",CBRE | PRS Lettings,https://www.zoopla.co.uk/to-rent/details/64440069/?search_identifier=30325d3f47c490ea8f7c78caf85c4af1bf4cda5e9c4253d862ec2ad8fcf13fc3,E20,Newham,2023-05-28
1264,1264,listing_64435727,Rent,2,1,2 bed flat to rent,"£3,900 pcm","Coppermaker Square, Harrison Building E20",CBRE | PRS Lettings,https://www.zoopla.co.uk/to-rent/details/64435727/?search_identifier=30325d3f47c490ea8f7c78caf85c4af1bf4cda5e9c4253d862ec2ad8fcf13fc3,E20,Newham,2023-05-28
1265,1265,listing_64435639,Rent,1,1,Studio to rent,"£3,900 pcm","The Crossing, Coppermaker Square, Harrison Building E20",CBRE | PRS Lettings,https://www.zoopla.co.uk/to-rent/details/64435639/?search_identifier=30325d3f47c490ea8f7c78caf85c4af1bf4cda5e9c4253d862ec2ad8fcf13fc3,E20,Newham,2023-05-28
1266,1266,listing_64435580,Rent,1,1,Studio to rent,"£3,900 pcm","The Crossing, Coppermaker Square, Harrison Building E20",CBRE | PRS Lettings,https://www.zoopla.co.uk/to-rent/details/64435580/?search_identifier=30325d3f47c490ea8f7c78caf85c4af1bf4cda5e9c4253d862ec2ad8fcf13fc3,E20,Newham,2023-05-28
1267,1267,listing_64435538,Rent,1,1,1 bed flat to rent,"£3,900 pcm","The Engine, Coppermaker Square, Harrison Building E20",CBRE | PRS Lettings,https://www.zoopla.co.uk/to-rent/details/64435538/?search_identifier=30325d3f47c490ea8f7c78caf85c4af1bf4cda5e9c4253d862ec2ad8fcf13fc3,E20,Newham,2023-05-28
1268,1268,listing_64429004,Rent,3,2,3 bed flat to rent,"£3,900 pcm","Manhattan Loft Gardens, 20 International Way, London E20",Capital Heights - City,https://www.zoopla.co.uk/to-rent/details/64429004/?search_identifier=30325d3f47c490ea8f7c78caf85c4af1bf4cda5e9c4253d862ec2ad8fcf13fc3,E20,Newham,2023-05-28
1269,1269,listing_64416517,Rent,1,,Studio to rent,"£3,900 pcm","Copper Maker Square, Stratford, London E20",Foxtons - London Lettings,https://www.zoopla.co.uk/to-rent/details/64416517/?search_identifier=30325d3f47c490ea8f7c78caf85c4af1bf4cda5e9c4253d862ec2ad8fcf13fc3,E20,Newham,2023-05-28
1270,1270,listing_64416522,Rent,2,1,2 bed flat to rent,"£3,900 pcm","Copper Maker Square, Stratford, London E20",Foxtons - London Lettings,https://www.zoopla.co.uk/to-rent/details/64416522/?search_identifier=30325d3f47c490ea8f7c78caf85c4af1bf4cda5e9c4253d862ec2ad8fcf13fc3,E20,Newham,2023-05-28
1271,1271,listing_64406741,Rent,2,2,2 bed flat to rent,"£3,900 pcm","Cassia Point, Glasshouse Gardens, Stratford E20",Chase Evans Canary Wharf,https://www.zoopla.co.uk/to-rent/details/64406741/?search_identifier=30325d3f47c490ea8f7c78caf85c4af1bf4cda5e9c4253d862ec2ad8fcf13fc3,E20,Newham,2023-05-28
1272,1272,listing_62090161,Rent,2,2,2 bed flat to rent,"£3,900 pcm","Glasshouse Gardens, London E20",JLL - Stratford,https://www.zoopla.co.uk/to-rent/details/62090161/?search_identifier=30325d3f47c490ea8f7c78caf85c4af1bf4cda5e9c4253d862ec2ad8fcf13fc3,E20,Newham,2023-05-28
1273,1273,listing_64386401,Rent,1,1,1 bed flat to rent,"£3,900 pcm","Manhattan Loft Gardens, 20 International Way, London E20",Capital Heights - City,https://www.zoopla.co.uk/to-rent/details/64386401/?search_identifier=30325d3f47c490ea8f7c78caf85c4af1bf4cda5e9c4253d862ec2ad8fcf13fc3,E20,Newham,2023-05-28
1274,1274,listing_64386039,Rent,1,1,1 bed flat to rent,"£3,900 pcm","Manhattan Loft Gardens, 20 International Way, London E20",Capital Heights - City,https://www.zoopla.co.uk/to-rent/details/64386039/?search_identifier=30325d3f47c490ea8f7c78caf85c4af1bf4cda5e9c4253d862ec2ad8fcf13fc3,E20,Newham,2023-05-28
1275,1275,listing_64368496,Rent,3,2,3 bed flat to rent,"£3,900 pcm","Platamone House, London E20",OpenRent,https://www.zoopla.co.uk/to-rent/details/64368496/?search_identifier=30325d3f47c490ea8f7c78caf85c4af1bf4cda5e9c4253d862ec2ad8fcf13fc3,E20,Newham,2023-05-28
1276,1276,listing_64363817,Rent,1,2,1 bed flat to rent,"£3,900 pcm","Olympic-Westfield-Stratford, London E20",OpenRent,https://www.zoopla.co.uk/to-rent/details/64363817/?search_identifier=30325d3f47c490ea8f7c78caf85c4af1bf4cda5e9c4253d862ec2ad8fcf13fc3,E20,Newham,2023-05-28
1277,1277,listing_58413710,Rent,1,1,Studio to rent,"£3,900 pcm","Celebration Avenue, London E20",Homelike Internet GmbH,https://www.zoopla.co.uk/to-rent/details/58413710/?search_identifier=30325d3f47c490ea8f7c78caf85c4af1bf4cda5e9c4253d862ec2ad8fcf13fc3,E20,Newham,2023-05-28
1278,1278,listing_59457489,Rent,1,1,1 bed flat to rent,"£3,900 pcm","Celebration Avenue, London E20",Homelike Internet GmbH,https://www.zoopla.co.uk/to-rent/details/59457489/?search_identifier=30325d3f47c490ea8f7c78caf85c4af1bf4cda5e9c4253d862ec2ad8fcf13fc3,E20,Newham,2023-05-28
1279,1279,listing_60292370,Rent,2,1,2 bed flat to rent,"£3,900 pcm","Scarlet Close, London E20",Homelike Internet GmbH,https://www.zoopla.co.uk/to-rent/details/60292370/?search_identifier=30325d3f47c490ea8f7c78caf85c4af1bf4cda5e9c4253d862ec2ad8fcf13fc3,E20,Newham,2023-05-28
1280,1280,listing_64344715,Rent,2,2,2 bed flat to rent,"£3,900 pcm","Manhattan Loft Gardens, 20 International Way, London E20",Capital Heights - City,https://www.zoopla.co.uk/to-rent/details/64344715/?search_identifier=30325d3f47c490ea8f7c78caf85c4af1bf4cda5e9c4253d862ec2ad8fcf13fc3,E20,Newham,2023-05-28
1281,1281,listing_64732811,Sale,1,1,1 bed flat for sale,"£400,000","St. Clements Avenue, London E3",Ludlow Thompson - Bow,https://www.zoopla.co.uk/for-sale/details/64732811/?search_identifier=585a4c8492fe3b4ab09d5fb1ae3e4ee390050324e287ccb2655a5deb8de94f7f,E3,Tower Hamlets,2023-05-28
1282,1282,listing_64727812,Sale,2,1,2 bed flat for sale,"£400,000","Bow Road, London E3",Foxtons - Shoreditch,https://www.zoopla.co.uk/for-sale/details/64727812/?search_identifier=585a4c8492fe3b4ab09d5fb1ae3e4ee390050324e287ccb2655a5deb8de94f7f,E3,Tower Hamlets,2023-05-28
1283,1283,listing_43723160,Sale,3,2,3 bed flat for sale,"£400,000","159 Bow Common Lane, London E3","Purplebricks, Head Office",https://www.zoopla.co.uk/for-sale/details/43723160/?search_identifier=585a4c8492fe3b4ab09d5fb1ae3e4ee390050324e287ccb2655a5deb8de94f7f,E3,Tower Hamlets,2023-05-28
1284,1284,listing_64723948,Sale,3,2,3 bed flat for sale,"£400,000","Citrine Apartments, 11 New Gun Wharf, London E3",Savills - Victoria Park,https://www.zoopla.co.uk/for-sale/details/64723948/?search_identifier=585a4c8492fe3b4ab09d5fb1ae3e4ee390050324e287ccb2655a5deb8de94f7f,E3,Tower Hamlets,2023-05-28
1285,1285,listing_64722619,Sale,1,1,1 bed flat for sale,"£400,000","Smeed Road Hackney Wick, London E3",Alex Neil Estate Agents - Bow & Bethnal Green,https://www.zoopla.co.uk/for-sale/details/64722619/?search_identifier=585a4c8492fe3b4ab09d5fb1ae3e4ee390050324e287ccb2655a5deb8de94f7f,E3,Tower Hamlets,2023-05-28
1286,1286,listing_64722620,Sale,1,1,1 bed flat for sale,"£400,000","Matilda Gardens, London E3",Alex Neil Estate Agents - Bow & Bethnal Green,https://www.zoopla.co.uk/for-sale/details/64722620/?search_identifier=585a4c8492fe3b4ab09d5fb1ae3e4ee390050324e287ccb2655a5deb8de94f7f,E3,Tower Hamlets,2023-05-28
1287,1287,listing_64722151,Sale,1,1,1 bed flat for sale,"£400,000","Candy Wharf, Tower Hamlets, London E3",Foxtons - Shoreditch,https://www.zoopla.co.uk/for-sale/details/64722151/?search_identifier=585a4c8492fe3b4ab09d5fb1ae3e4ee390050324e287ccb2655a5deb8de94f7f,E3,Tower Hamlets,2023-05-28
1288,1288,listing_64719208,Sale,5,2,5 bed property for sale,"£400,000","Bow Common Lane, London E3",Dexters - Canary Wharf,https://www.zoopla.co.uk/for-sale/details/64719208/?search_identifier=585a4c8492fe3b4ab09d5fb1ae3e4ee390050324e287ccb2655a5deb8de94f7f,E3,Tower Hamlets,2023-05-28
1289,1289,listing_64716062,Sale,1,1,1 bed flat for sale,"£400,000","Nellie Cressall Way, London E3",Waterview - Shad Thames,https://www.zoopla.co.uk/for-sale/details/64716062/?search_identifier=585a4c8492fe3b4ab09d5fb1ae3e4ee390050324e287ccb2655a5deb8de94f7f,E3,Tower Hamlets,2023-05-28
1290,1290,listing_64716065,Sale,2,2,2 bed flat for sale,"£400,000","Seven Sea Gardens, London E3",Waterview - Shad Thames,https://www.zoopla.co.uk/for-sale/details/64716065/?search_identifier=585a4c8492fe3b4ab09d5fb1ae3e4ee390050324e287ccb2655a5deb8de94f7f,E3,Tower Hamlets,2023-05-28
1291,1291,listing_64714549,Sale,2,2,2 bed town house for sale,"£400,000","Malmesbury Road, London E3",Butler and Stag,https://www.zoopla.co.uk/for-sale/details/64714549/?search_identifier=585a4c8492fe3b4ab09d5fb1ae3e4ee390050324e287ccb2655a5deb8de94f7f,E3,Tower Hamlets,2023-05-28
1292,1292,listing_64713680,Sale,3,2,3 bed flat for sale,"£400,000","Nelson Walk, London, London E3",Keller Williams London Bridge,https://www.zoopla.co.uk/for-sale/details/64713680/?search_identifier=585a4c8492fe3b4ab09d5fb1ae3e4ee390050324e287ccb2655a5deb8de94f7f,E3,Tower Hamlets,2023-05-28
1293,1293,listing_64712514,Sale,2,2,2 bed flat for sale,"£400,000","Alloy Court Casings Way, Hackney Wick E3",Alex Neil Estate Agents - Bow & Bethnal Green,https://www.zoopla.co.uk/for-sale/details/64712514/?search_identifier=585a4c8492fe3b4ab09d5fb1ae3e4ee390050324e287ccb2655a5deb8de94f7f,E3,Tower Hamlets,2023-05-28
1294,1294,listing_64189007,Sale,3,1,3 bed detached house for sale,"£400,000","Swaton Road, Bow, London E3",Keatons - Bow,https://www.zoopla.co.uk/for-sale/details/64189007/?search_identifier=585a4c8492fe3b4ab09d5fb1ae3e4ee390050324e287ccb2655a5deb8de94f7f,E3,Tower Hamlets,2023-05-28
1295,1295,listing_64711039,Sale,1,1,1 bed flat for sale,"£400,000","Devons Road, London E3",Coopers of London,https://www.zoopla.co.uk/for-sale/details/64711039/?search_identifier=585a4c8492fe3b4ab09d5fb1ae3e4ee390050324e287ccb2655a5deb8de94f7f,E3,Tower Hamlets,2023-05-28
1296,1296,listing_64710827,Sale,2,1,2 bed flat for sale,"£400,000","Axio Way, London E3",Linus Jackson Property Agent,https://www.zoopla.co.uk/for-sale/details/64710827/?search_identifier=585a4c8492fe3b4ab09d5fb1ae3e4ee390050324e287ccb2655a5deb8de94f7f,E3,Tower Hamlets,2023-05-28
1297,1297,listing_64707801,Sale,2,2,2 bed flat for sale,"£400,000","Rainhill Way, London E3",Ludlow Thompson - Bow,https://www.zoopla.co.uk/for-sale/details/64707801/?search_identifier=585a4c8492fe3b4ab09d5fb1ae3e4ee390050324e287ccb2655a5deb8de94f7f,E3,Tower Hamlets,2023-05-28
1298,1298,listing_62327475,Sale,3,2,3 bed flat for sale,"£400,000","Campbell Road, Bow, London E3",Keatons - Bow,https://www.zoopla.co.uk/for-sale/details/62327475/?search_identifier=585a4c8492fe3b4ab09d5fb1ae3e4ee390050324e287ccb2655a5deb8de94f7f,E3,Tower Hamlets,2023-05-28
1299,1299,listing_64704039,Sale,2,1,2 bed flat for sale,"£400,000","Jarrett House, Bow E3",Huttons & Partners,https://www.zoopla.co.uk/for-sale/details/64704039/?search_identifier=585a4c8492fe3b4ab09d5fb1ae3e4ee390050324e287ccb2655a5deb8de94f7f,E3,Tower Hamlets,2023-05-28
1300,1300,listing_64703598,Sale,2,2,2 bed flat for sale,"£400,000","Remus Road, London E3",Moveli,https://www.zoopla.co.uk/for-sale/details/64703598/?search_identifier=585a4c8492fe3b4ab09d5fb1ae3e4ee390050324e287ccb2655a5deb8de94f7f,E3,Tower Hamlets,2023-05-28
1301,1301,listing_64700487,Sale,2,1,2 bed flat for sale,"£400,000","Oxley Square, London E3",Butler and Stag,https://www.zoopla.co.uk/for-sale/details/64700487/?search_identifier=585a4c8492fe3b4ab09d5fb1ae3e4ee390050324e287ccb2655a5deb8de94f7f,E3,Tower Hamlets,2023-05-28
1302,1302,listing_62083319,Sale,1,1,1 bed flat for sale,"£400,000","Minton Court, 105 Fairfield Road, Bow, London E3",Keatons - Bow,https://www.zoopla.co.uk/for-sale/details/62083319/?search_identifier=585a4c8492fe3b4ab09d5fb1ae3e4ee390050324e287ccb2655a5deb8de94f7f,E3,Tower Hamlets,2023-05-28
1303,1303,listing_54702552,Sale,1,1,1 bed flat for sale,"£400,000","Lagrange Court, 15 Axio Way, Bow, London E3",LiFE Residential - Canary Wharf,https://www.zoopla.co.uk/for-sale/details/54702552/?search_identifier=585a4c8492fe3b4ab09d5fb1ae3e4ee390050324e287ccb2655a5deb8de94f7f,E3,Tower Hamlets,2023-05-28
1304,1304,listing_64696784,Sale,2,2,2 bed flat for sale,"£400,000","Roach Road, London E3",Douglas Pryce,https://www.zoopla.co.uk/for-sale/details/64696784/?search_identifier=585a4c8492fe3b4ab09d5fb1ae3e4ee390050324e287ccb2655a5deb8de94f7f,E3,Tower Hamlets,2023-05-28
1305,1305,listing_64692167,Sale,1,1,1 bed flat for sale,"£400,000","Bow Common Lane, London E3",Stirling Ackroyd - Canary Wharf,https://www.zoopla.co.uk/for-sale/details/64692167/?search_identifier=585a4c8492fe3b4ab09d5fb1ae3e4ee390050324e287ccb2655a5deb8de94f7f,E3,Tower Hamlets,2023-05-28
1306,1306,listing_64691604,Sale,2,2,2 bed flat for sale,"£650,000","Lanterna Court Wyke Road, Hackney Wick E3",Alex Neil Estate Agents - Bow & Bethnal Green,https://www.zoopla.co.uk/for-sale/details/64691604/?search_identifier=8a8cb2c3afdffeb976c6cead592d1f4b589afb94b9699abe2124ef4cd03e1cb7,E3,Tower Hamlets,2023-05-28
1307,1307,listing_64689466,Sale,1,1,1 bed flat for sale,"£650,000","College Terrace, Bow, London E3",Keatons - Bow,https://www.zoopla.co.uk/for-sale/details/64689466/?search_identifier=8a8cb2c3afdffeb976c6cead592d1f4b589afb94b9699abe2124ef4cd03e1cb7,E3,Tower Hamlets,2023-05-28
1308,1308,listing_64689399,Sale,1,1,1 bed flat for sale,"£650,000","Regent Square, London E3",Key2Key Property Management,https://www.zoopla.co.uk/for-sale/details/64689399/?search_identifier=8a8cb2c3afdffeb976c6cead592d1f4b589afb94b9699abe2124ef4cd03e1cb7,E3,Tower Hamlets,2023-05-28
1309,1309,listing_64688017,Sale,3,1,3 bed flat for sale,"£650,000","Empson Street, London E3","Purplebricks, Head Office",https://www.zoopla.co.uk/for-sale/details/64688017/?search_identifier=8a8cb2c3afdffeb976c6cead592d1f4b589afb94b9699abe2124ef4cd03e1cb7,E3,Tower Hamlets,2023-05-28
1310,1310,listing_64685064,Sale,1,1,1 bed flat for sale,"£650,000","Regent Square, London E3",Key2Key Property Management,https://www.zoopla.co.uk/for-sale/details/64685064/?search_identifier=8a8cb2c3afdffeb976c6cead592d1f4b589afb94b9699abe2124ef4cd03e1cb7,E3,Tower Hamlets,2023-05-28
1311,1311,listing_64684438,Sale,2,2,2 bed flat for sale,"£650,000","Wick Lane, London E3",Butler and Stag,https://www.zoopla.co.uk/for-sale/details/64684438/?search_identifier=8a8cb2c3afdffeb976c6cead592d1f4b589afb94b9699abe2124ef4cd03e1cb7,E3,Tower Hamlets,2023-05-28
1312,1312,listing_64682023,Sale,1,1,1 bed flat for sale,"£650,000","Glow Court, Hackney Wick, London E3",Elliot Leigh Residential,https://www.zoopla.co.uk/for-sale/details/64682023/?search_identifier=8a8cb2c3afdffeb976c6cead592d1f4b589afb94b9699abe2124ef4cd03e1cb7,E3,Tower Hamlets,2023-05-28
1313,1313,listing_64681596,Sale,1,1,1 bed flat for sale,"£650,000","Sarum Terrace, Bow Common Lane, London E3",Alex Neil Estate Agents - Bow & Bethnal Green,https://www.zoopla.co.uk/for-sale/details/64681596/?search_identifier=8a8cb2c3afdffeb976c6cead592d1f4b589afb94b9699abe2124ef4cd03e1cb7,E3,Tower Hamlets,2023-05-28
1314,1314,listing_64676485,Sale,1,1,1 bed flat for sale,"£650,000","St. Pauls Way, London E3",Yopa,https://www.zoopla.co.uk/for-sale/details/64676485/?search_identifier=8a8cb2c3afdffeb976c6cead592d1f4b589afb94b9699abe2124ef4cd03e1cb7,E3,Tower Hamlets,2023-05-28
1315,1315,listing_64672948,Sale,1,1,1 bed flat for sale,"£650,000","Vernon Road, London E3",Ludlow Thompson - Bow,https://www.zoopla.co.uk/for-sale/details/64672948/?search_identifier=8a8cb2c3afdffeb976c6cead592d1f4b589afb94b9699abe2124ef4cd03e1cb7,E3,Tower Hamlets,2023-05-28
1316,1316,listing_64663474,Sale,2,,2 bed flat for sale,"£650,000","Navigation Road, London E3",Peabody,https://www.zoopla.co.uk/for-sale/details/64663474/?search_identifier=8a8cb2c3afdffeb976c6cead592d1f4b589afb94b9699abe2124ef4cd03e1cb7,E3,Tower Hamlets,2023-05-28
1317,1317,listing_64663477,Sale,2,,2 bed flat for sale,"£650,000","Navigation Road, London E3",Peabody,https://www.zoopla.co.uk/for-sale/details/64663477/?search_identifier=8a8cb2c3afdffeb976c6cead592d1f4b589afb94b9699abe2124ef4cd03e1cb7,E3,Tower Hamlets,2023-05-28
1318,1318,listing_64543427,Sale,1,,1 bed flat for sale,"£650,000","Monier Road, London E3",Southern Housing New Homes - Vodion,https://www.zoopla.co.uk/new-homes/details/64543427/?search_identifier=8a8cb2c3afdffeb976c6cead592d1f4b589afb94b9699abe2124ef4cd03e1cb7,E3,Tower Hamlets,2023-05-28
1319,1319,listing_64543428,Sale,2,,2 bed flat for sale,"£650,000","Monier Road, London E3",Southern Housing New Homes - Vodion,https://www.zoopla.co.uk/new-homes/details/64543428/?search_identifier=8a8cb2c3afdffeb976c6cead592d1f4b589afb94b9699abe2124ef4cd03e1cb7,E3,Tower Hamlets,2023-05-28
1320,1320,listing_64543412,Sale,2,,2 bed flat for sale,"£650,000","Monier Road, London E3",Southern Housing New Homes - Vodion,https://www.zoopla.co.uk/new-homes/details/64543412/?search_identifier=8a8cb2c3afdffeb976c6cead592d1f4b589afb94b9699abe2124ef4cd03e1cb7,E3,Tower Hamlets,2023-05-28
1321,1321,listing_64543414,Sale,3,,3 bed flat for sale,"£650,000","Monier Road, London E3",Southern Housing New Homes - Vodion,https://www.zoopla.co.uk/new-homes/details/64543414/?search_identifier=8a8cb2c3afdffeb976c6cead592d1f4b589afb94b9699abe2124ef4cd03e1cb7,E3,Tower Hamlets,2023-05-28
1322,1322,listing_64543416,Sale,1,,1 bed flat for sale,"£650,000","Monier Road, London E3",Southern Housing New Homes - Vodion,https://www.zoopla.co.uk/new-homes/details/64543416/?search_identifier=8a8cb2c3afdffeb976c6cead592d1f4b589afb94b9699abe2124ef4cd03e1cb7,E3,Tower Hamlets,2023-05-28
1323,1323,listing_64543417,Sale,1,,1 bed flat for sale,"£650,000","Monier Road, London E3",Southern Housing New Homes - Vodion,https://www.zoopla.co.uk/new-homes/details/64543417/?search_identifier=8a8cb2c3afdffeb976c6cead592d1f4b589afb94b9699abe2124ef4cd03e1cb7,E3,Tower Hamlets,2023-05-28
1324,1324,listing_64543420,Sale,1,,1 bed flat for sale,"£650,000","Monier Road, London E3",Southern Housing New Homes - Vodion,https://www.zoopla.co.uk/new-homes/details/64543420/?search_identifier=8a8cb2c3afdffeb976c6cead592d1f4b589afb94b9699abe2124ef4cd03e1cb7,E3,Tower Hamlets,2023-05-28
1325,1325,listing_64543421,Sale,1,,1 bed flat for sale,"£650,000","Monier Road, London E3",Southern Housing New Homes - Vodion,https://www.zoopla.co.uk/new-homes/details/64543421/?search_identifier=8a8cb2c3afdffeb976c6cead592d1f4b589afb94b9699abe2124ef4cd03e1cb7,E3,Tower Hamlets,2023-05-28
1326,1326,listing_64543422,Sale,1,,1 bed flat for sale,"£650,000","Monier Road, London E3",Southern Housing New Homes - Vodion,https://www.zoopla.co.uk/new-homes/details/64543422/?search_identifier=8a8cb2c3afdffeb976c6cead592d1f4b589afb94b9699abe2124ef4cd03e1cb7,E3,Tower Hamlets,2023-05-28
1327,1327,listing_64543424,Sale,1,,1 bed flat for sale,"£650,000","Monier Road, London E3",Southern Housing New Homes - Vodion,https://www.zoopla.co.uk/new-homes/details/64543424/?search_identifier=8a8cb2c3afdffeb976c6cead592d1f4b589afb94b9699abe2124ef4cd03e1cb7,E3,Tower Hamlets,2023-05-28
1328,1328,listing_64543425,Sale,1,,1 bed flat for sale,"£650,000","Monier Road, London E3",Southern Housing New Homes - Vodion,https://www.zoopla.co.uk/new-homes/details/64543425/?search_identifier=8a8cb2c3afdffeb976c6cead592d1f4b589afb94b9699abe2124ef4cd03e1cb7,E3,Tower Hamlets,2023-05-28
1329,1329,listing_64658412,Sale,2,1,2 bed flat for sale,"£650,000","Bromley High Street, London E3",Arii Property Group,https://www.zoopla.co.uk/for-sale/details/64658412/?search_identifier=8a8cb2c3afdffeb976c6cead592d1f4b589afb94b9699abe2124ef4cd03e1cb7,E3,Tower Hamlets,2023-05-28
1330,1330,listing_64658285,Sale,2,1,2 bed maisonette for sale,"£650,000","Perley House, Bow, London E3",Foxtons - Shoreditch,https://www.zoopla.co.uk/for-sale/details/64658285/?search_identifier=8a8cb2c3afdffeb976c6cead592d1f4b589afb94b9699abe2124ef4cd03e1cb7,E3,Tower Hamlets,2023-05-28
1331,1331,listing_64653893,Sale,2,1,2 bed flat for sale,"£300,000","Jodrell Road, London E3",Moveli,https://www.zoopla.co.uk/for-sale/details/64653893/?search_identifier=24fa9d56a1cd4487bb7f1b382764d3bcae9a5ad087df35dd2215f88cb80f40fe,E3,Tower Hamlets,2023-05-28
1332,1332,listing_64652164,Sale,2,2,2 bed flat for sale,"£300,000","Corsican Square, London E3",Alex Neil Estate Agents - Bow & Bethnal Green,https://www.zoopla.co.uk/for-sale/details/64652164/?search_identifier=24fa9d56a1cd4487bb7f1b382764d3bcae9a5ad087df35dd2215f88cb80f40fe,E3,Tower Hamlets,2023-05-28
1333,1333,listing_64650798,Sale,1,1,1 bed flat for sale,"£300,000","Cowden House, William Whiffin Square, Mile End, London E3",Foxtons - Shoreditch,https://www.zoopla.co.uk/for-sale/details/64650798/?search_identifier=24fa9d56a1cd4487bb7f1b382764d3bcae9a5ad087df35dd2215f88cb80f40fe,E3,Tower Hamlets,2023-05-28
1334,1334,listing_64648540,Sale,3,2,3 bed detached house for sale,"£300,000","Strahan Road, Bow, London E3",Keatons - Bow,https://www.zoopla.co.uk/for-sale/details/64648540/?search_identifier=24fa9d56a1cd4487bb7f1b382764d3bcae9a5ad087df35dd2215f88cb80f40fe,E3,Tower Hamlets,2023-05-28
1335,1335,listing_64647457,Sale,2,,2 bed flat for sale,"£300,000","Chiltern Road, London E3",Savills - National Auctions,https://www.zoopla.co.uk/for-sale/details/64647457/?search_identifier=24fa9d56a1cd4487bb7f1b382764d3bcae9a5ad087df35dd2215f88cb80f40fe,E3,Tower Hamlets,2023-05-28
1336,1336,listing_64647433,Sale,2,,2 bed flat for sale,"£300,000","Fern Street, London E3",Savills - National Auctions,https://www.zoopla.co.uk/for-sale/details/64647433/?search_identifier=24fa9d56a1cd4487bb7f1b382764d3bcae9a5ad087df35dd2215f88cb80f40fe,E3,Tower Hamlets,2023-05-28
1337,1337,listing_64647422,Sale,1,,1 bed flat for sale,"£300,000","Rounton Road, London E3",Savills - National Auctions,https://www.zoopla.co.uk/for-sale/details/64647422/?search_identifier=24fa9d56a1cd4487bb7f1b382764d3bcae9a5ad087df35dd2215f88cb80f40fe,E3,Tower Hamlets,2023-05-28
1338,1338,listing_64644896,Sale,2,2,2 bed flat for sale,"£300,000","Marner Point, 1 Jefferson Plaza, Bow, London E3",Savills - Canary Wharf,https://www.zoopla.co.uk/for-sale/details/64644896/?search_identifier=24fa9d56a1cd4487bb7f1b382764d3bcae9a5ad087df35dd2215f88cb80f40fe,E3,Tower Hamlets,2023-05-28
1339,1339,listing_64637617,Sale,3,2,3 bed flat for sale,"£300,000","Yeo Street, London E3",Madison Brook International E16,https://www.zoopla.co.uk/for-sale/details/64637617/?search_identifier=24fa9d56a1cd4487bb7f1b382764d3bcae9a5ad087df35dd2215f88cb80f40fe,E3,Tower Hamlets,2023-05-28
1340,1340,listing_60170201,Sale,2,2,2 bed flat for sale,"£300,000","Albany Works, Gunmakers Lane, London E3",Keatons - Bow,https://www.zoopla.co.uk/for-sale/details/60170201/?search_identifier=24fa9d56a1cd4487bb7f1b382764d3bcae9a5ad087df35dd2215f88cb80f40fe,E3,Tower Hamlets,2023-05-28
1341,1341,listing_64634563,Sale,2,2,2 bed flat for sale,"£300,000","Rookwood Way, London E3",Stirling Ackroyd - Shoreditch,https://www.zoopla.co.uk/for-sale/details/64634563/?search_identifier=24fa9d56a1cd4487bb7f1b382764d3bcae9a5ad087df35dd2215f88cb80f40fe,E3,Tower Hamlets,2023-05-28
