,index,Result_id,Transaction_type,Bedroom,Bathroom,Property_type,Price,Location,Agent,Listing_url,postcode,Borough,Date
2503,2503,listing_64271502,Sale,2,2,2 bed flat for sale,"£155,625","Green Lanes, London N4",Winkworth - Highbury,https://www.zoopla.co.uk/for-sale/details/64271502/?search_identifier=733a393cc4c91c1789962470be706f2e3271c998005c4f69fe742ae4fbd9f662,N4,Haringey,2023-05-28
2504,2504,listing_62007200,Sale,2,1,2 bed maisonette for sale,"£155,625","Regina Road, London N4",Yopa,https://www.zoopla.co.uk/for-sale/details/62007200/?search_identifier=733a393cc4c91c1789962470be706f2e3271c998005c4f69fe742ae4fbd9f662,N4,Haringey,2023-05-28
2505,2505,listing_61569015,Sale,2,1,2 bed flat for sale,"£155,625","Stapleton Hall Road, London N4",Hamptons - Crouch End Sales,https://www.zoopla.co.uk/for-sale/details/61569015/?search_identifier=733a393cc4c91c1789962470be706f2e3271c998005c4f69fe742ae4fbd9f662,N4,Haringey,2023-05-28
2506,2506,listing_64256271,Sale,1,1,1 bed flat for sale,"£155,625",London N4,CHAMPS UK Property Asset Management,https://www.zoopla.co.uk/for-sale/details/64256271/?search_identifier=733a393cc4c91c1789962470be706f2e3271c998005c4f69fe742ae4fbd9f662,N4,Haringey,2023-05-28
2507,2507,listing_64252353,Sale,2,1,2 bed flat for sale,"£155,625","Alexandra Grove, Finsbury Park N4",Winkworth - Highbury,https://www.zoopla.co.uk/for-sale/details/64252353/?search_identifier=733a393cc4c91c1789962470be706f2e3271c998005c4f69fe742ae4fbd9f662,N4,Haringey,2023-05-28
2508,2508,listing_64244170,Sale,1,1,1 bed flat for sale,"£155,625","Mount View Road, London N4",Winkworth - Crouch End,https://www.zoopla.co.uk/for-sale/details/64244170/?search_identifier=733a393cc4c91c1789962470be706f2e3271c998005c4f69fe742ae4fbd9f662,N4,Haringey,2023-05-28
2509,2509,listing_64241766,Sale,1,1,1 bed flat for sale,"£155,625","Woodberry Down, London N4",Cozee,https://www.zoopla.co.uk/for-sale/details/64241766/?search_identifier=733a393cc4c91c1789962470be706f2e3271c998005c4f69fe742ae4fbd9f662,N4,Haringey,2023-05-28
2510,2510,listing_64330749,Sale,5,3,5 bed terraced house for sale,"£155,625","Mount View Road, London N4",Tatlers,https://www.zoopla.co.uk/for-sale/details/64330749/?search_identifier=733a393cc4c91c1789962470be706f2e3271c998005c4f69fe742ae4fbd9f662,N4,Haringey,2023-05-28
2511,2511,listing_64234536,Sale,2,1,2 bed flat for sale,"£155,625","Tollington Park, London N4",Winkworth - Crouch End,https://www.zoopla.co.uk/for-sale/details/64234536/?search_identifier=733a393cc4c91c1789962470be706f2e3271c998005c4f69fe742ae4fbd9f662,N4,Haringey,2023-05-28
2512,2512,listing_64230216,Sale,1,1,1 bed flat for sale,"£155,625","Adolphus Road, London N4",Clover Homes,https://www.zoopla.co.uk/for-sale/details/64230216/?search_identifier=733a393cc4c91c1789962470be706f2e3271c998005c4f69fe742ae4fbd9f662,N4,Haringey,2023-05-28
2513,2513,listing_64223446,Sale,1,1,1 bed flat for sale,"£155,625","Clifton Terrace, London N4",Future Homes,https://www.zoopla.co.uk/for-sale/details/64223446/?search_identifier=733a393cc4c91c1789962470be706f2e3271c998005c4f69fe742ae4fbd9f662,N4,Haringey,2023-05-28
2514,2514,listing_64210177,Sale,1,1,1 bed flat for sale,"£395,000","Moray Road, London N4",David Andrew Estates,https://www.zoopla.co.uk/for-sale/details/64210177/?search_identifier=36bf3510d22ea1023dc6d564d83e8a72042319f059cd1448813f5f50a500cf0e,N4,Haringey,2023-05-28
2515,2515,listing_64206994,Sale,5,3,5 bed semi-detached house for sale,"£395,000","Victoria Road, London N4",David Astburys,https://www.zoopla.co.uk/for-sale/details/64206994/?search_identifier=36bf3510d22ea1023dc6d564d83e8a72042319f059cd1448813f5f50a500cf0e,N4,Haringey,2023-05-28
2516,2516,listing_64201354,Sale,3,2,3 bed flat for sale,"£395,000","Prah Road, London N4",,https://www.zoopla.co.uk/for-sale/details/64201354/?search_identifier=36bf3510d22ea1023dc6d564d83e8a72042319f059cd1448813f5f50a500cf0e,N4,Haringey,2023-05-28
2517,2517,listing_64190724,Sale,2,1,2 bed flat for sale,"£395,000","Venetia Road, London N4",Rayners,https://www.zoopla.co.uk/for-sale/details/64190724/?search_identifier=36bf3510d22ea1023dc6d564d83e8a72042319f059cd1448813f5f50a500cf0e,N4,Haringey,2023-05-28
2518,2518,listing_64187602,Sale,2,1,2 bed flat for sale,"£395,000","Flat, Balmoral House, Portland Rise, London N4",Hunter Realty,https://www.zoopla.co.uk/for-sale/details/64187602/?search_identifier=36bf3510d22ea1023dc6d564d83e8a72042319f059cd1448813f5f50a500cf0e,N4,Haringey,2023-05-28
2519,2519,listing_64183893,Sale,2,1,2 bed flat for sale,"£395,000","Endymion Road, London N4",Martyn Gerrard - Crouch End - Sales,https://www.zoopla.co.uk/for-sale/details/64183893/?search_identifier=36bf3510d22ea1023dc6d564d83e8a72042319f059cd1448813f5f50a500cf0e,N4,Haringey,2023-05-28
2520,2520,listing_64180848,Sale,1,1,1 bed flat for sale,"£395,000","Coster Avenue, London N4",,https://www.zoopla.co.uk/for-sale/details/64180848/?search_identifier=36bf3510d22ea1023dc6d564d83e8a72042319f059cd1448813f5f50a500cf0e,N4,Haringey,2023-05-28
2521,2521,listing_64171767,Sale,3,1,3 bed flat for sale,"£395,000","St John Court, Queens Drive, Finsbury Park N4",Locus Hackney Ltd,https://www.zoopla.co.uk/for-sale/details/64171767/?search_identifier=36bf3510d22ea1023dc6d564d83e8a72042319f059cd1448813f5f50a500cf0e,N4,Haringey,2023-05-28
2522,2522,listing_64170557,Sale,2,1,2 bed flat for sale,"£395,000","Turle Road, London N4",,https://www.zoopla.co.uk/for-sale/details/64170557/?search_identifier=36bf3510d22ea1023dc6d564d83e8a72042319f059cd1448813f5f50a500cf0e,N4,Haringey,2023-05-28
2523,2523,listing_64164974,Sale,2,1,2 bed flat for sale,"£395,000","Tollington Park, London N4",Davies & Davies,https://www.zoopla.co.uk/for-sale/details/64164974/?search_identifier=36bf3510d22ea1023dc6d564d83e8a72042319f059cd1448813f5f50a500cf0e,N4,Haringey,2023-05-28
2524,2524,listing_64159197,Sale,2,2,2 bed flat for sale,"£395,000","Residence Tower, Woodberry Down, London N4",Property Inside London,https://www.zoopla.co.uk/for-sale/details/64159197/?search_identifier=36bf3510d22ea1023dc6d564d83e8a72042319f059cd1448813f5f50a500cf0e,N4,Haringey,2023-05-28
2525,2525,listing_64661133,Sale,5,4,5 bed terraced house for sale,"£395,000","Stapleton Hall Road, Stroud Green, London N4",Anthony Pepe Crouch End,https://www.zoopla.co.uk/for-sale/details/64661133/?search_identifier=36bf3510d22ea1023dc6d564d83e8a72042319f059cd1448813f5f50a500cf0e,N4,Haringey,2023-05-28
2526,2526,listing_64150077,Sale,3,2,3 bed property for sale,"£395,000","Tollington Park, Tollington Park, London N4",Foxtons - Crouch End,https://www.zoopla.co.uk/for-sale/details/64150077/?search_identifier=36bf3510d22ea1023dc6d564d83e8a72042319f059cd1448813f5f50a500cf0e,N4,Haringey,2023-05-28
2527,2527,listing_64150073,Sale,3,1,3 bed flat for sale,"£395,000","Six Acres Estate, Islington, London N4",Foxtons - Crouch End,https://www.zoopla.co.uk/for-sale/details/64150073/?search_identifier=36bf3510d22ea1023dc6d564d83e8a72042319f059cd1448813f5f50a500cf0e,N4,Haringey,2023-05-28
2528,2528,listing_64141053,Sale,1,1,1 bed flat for sale,"£395,000","Cavendish Road, London N4",,https://www.zoopla.co.uk/for-sale/details/64141053/?search_identifier=36bf3510d22ea1023dc6d564d83e8a72042319f059cd1448813f5f50a500cf0e,N4,Haringey,2023-05-28
2529,2529,listing_64140619,Sale,1,1,1 bed flat for sale,"£395,000","Blackstock Road, Finsbury Park, London N4",Wilkinson Byrne,https://www.zoopla.co.uk/for-sale/details/64140619/?search_identifier=36bf3510d22ea1023dc6d564d83e8a72042319f059cd1448813f5f50a500cf0e,N4,Haringey,2023-05-28
2530,2530,listing_64127599,Sale,1,1,1 bed flat for sale,"£395,000","Cavendish Road, Harringay N4",Philip Alexander,https://www.zoopla.co.uk/for-sale/details/64127599/?search_identifier=36bf3510d22ea1023dc6d564d83e8a72042319f059cd1448813f5f50a500cf0e,N4,Haringey,2023-05-28
2531,2531,listing_64122259,Sale,2,1,2 bed flat for sale,"£395,000","Marquis Road, London N4",,https://www.zoopla.co.uk/for-sale/details/64122259/?search_identifier=36bf3510d22ea1023dc6d564d83e8a72042319f059cd1448813f5f50a500cf0e,N4,Haringey,2023-05-28
2532,2532,listing_64120942,Sale,1,1,1 bed flat for sale,"£395,000","Willowbrook House, Woodberry Down, Coster Avenue, London N4",LiFE Residential - North London,https://www.zoopla.co.uk/for-sale/details/64120942/?search_identifier=36bf3510d22ea1023dc6d564d83e8a72042319f059cd1448813f5f50a500cf0e,N4,Haringey,2023-05-28
2533,2533,listing_64104274,Sale,1,1,1 bed flat for sale,"£395,000","Seven Sisters Road, London N4",,https://www.zoopla.co.uk/for-sale/details/64104274/?search_identifier=36bf3510d22ea1023dc6d564d83e8a72042319f059cd1448813f5f50a500cf0e,N4,Haringey,2023-05-28
2534,2534,listing_64103002,Sale,2,1,2 bed flat for sale,"£395,000","Marquis Road, London N4",Davies & Davies,https://www.zoopla.co.uk/for-sale/details/64103002/?search_identifier=36bf3510d22ea1023dc6d564d83e8a72042319f059cd1448813f5f50a500cf0e,N4,Haringey,2023-05-28
2535,2535,listing_64098920,Sale,2,2,2 bed flat for sale,"£395,000","Devan Grove, London N4",Cozee,https://www.zoopla.co.uk/for-sale/details/64098920/?search_identifier=36bf3510d22ea1023dc6d564d83e8a72042319f059cd1448813f5f50a500cf0e,N4,Haringey,2023-05-28
2536,2536,listing_64096604,Sale,1,1,1 bed flat for sale,"£395,000","Stapleton Hall Road, London N4",,https://www.zoopla.co.uk/for-sale/details/64096604/?search_identifier=36bf3510d22ea1023dc6d564d83e8a72042319f059cd1448813f5f50a500cf0e,N4,Haringey,2023-05-28
2537,2537,listing_64082253,Sale,4,2,4 bed flat for sale,"£395,000","Upper Tollington Park, London N4",,https://www.zoopla.co.uk/for-sale/details/64082253/?search_identifier=36bf3510d22ea1023dc6d564d83e8a72042319f059cd1448813f5f50a500cf0e,N4,Haringey,2023-05-28
2538,2538,listing_64067950,Sale,3,1,3 bed flat for sale,"£395,000","Crouch Hill, London N4",David Andrew Estates,https://www.zoopla.co.uk/for-sale/details/64067950/?search_identifier=36bf3510d22ea1023dc6d564d83e8a72042319f059cd1448813f5f50a500cf0e,N4,Haringey,2023-05-28
2539,2539,listing_64067302,Sale,1,1,1 bed flat for sale,"£495,000","Skyline Apartments, Devan Grove N4",JLL - Finsbury Park,https://www.zoopla.co.uk/for-sale/details/64067302/?search_identifier=c4c3f6d20b77d05f6e2e015f2ef35c16eb5352bade206a5d23cc4052c02644c7,N4,Haringey,2023-05-28
2540,2540,listing_64222984,Sale,1,1,1 bed flat for sale,"£495,000","Hanley Road, London N4",Marsh & Parsons - Camden,https://www.zoopla.co.uk/for-sale/details/64222984/?search_identifier=c4c3f6d20b77d05f6e2e015f2ef35c16eb5352bade206a5d23cc4052c02644c7,N4,Haringey,2023-05-28
2541,2541,listing_64052800,Sale,1,1,1 bed flat for sale,"£495,000","Willowbrook House, Hackney N4",JOHNS&CO - West Hampstead,https://www.zoopla.co.uk/for-sale/details/64052800/?search_identifier=c4c3f6d20b77d05f6e2e015f2ef35c16eb5352bade206a5d23cc4052c02644c7,N4,Haringey,2023-05-28
2542,2542,listing_64050373,Sale,1,1,1 bed flat for sale,"£495,000","Wray Crescent, London N4",,https://www.zoopla.co.uk/for-sale/details/64050373/?search_identifier=c4c3f6d20b77d05f6e2e015f2ef35c16eb5352bade206a5d23cc4052c02644c7,N4,Haringey,2023-05-28
2543,2543,listing_64049295,Sale,2,1,2 bed flat for sale,"£495,000","Seven Sisters Road, London N4",David Lee Estate Agents,https://www.zoopla.co.uk/for-sale/details/64049295/?search_identifier=c4c3f6d20b77d05f6e2e015f2ef35c16eb5352bade206a5d23cc4052c02644c7,N4,Haringey,2023-05-28
2544,2544,listing_64046481,Sale,2,2,2 bed flat for sale,"£495,000","Newnton Close, London N4",Flagstones Property Group,https://www.zoopla.co.uk/for-sale/details/64046481/?search_identifier=c4c3f6d20b77d05f6e2e015f2ef35c16eb5352bade206a5d23cc4052c02644c7,N4,Haringey,2023-05-28
2545,2545,listing_59961914,Sale,2,1,2 bed flat for sale,"£495,000","Stroud Green Road, London N4",Wilkinson Byrne,https://www.zoopla.co.uk/for-sale/details/59961914/?search_identifier=c4c3f6d20b77d05f6e2e015f2ef35c16eb5352bade206a5d23cc4052c02644c7,N4,Haringey,2023-05-28
2546,2546,listing_64622544,Sale,2,2,2 bed flat for sale,"£495,000","Woodberry Down, Hackney N4",Benham and Reeves - Highgate,https://www.zoopla.co.uk/for-sale/details/64622544/?search_identifier=c4c3f6d20b77d05f6e2e015f2ef35c16eb5352bade206a5d23cc4052c02644c7,N4,Haringey,2023-05-28
2547,2547,listing_64022712,Sale,2,1,2 bed flat for sale,"£495,000","Lancaster Road, London N4",,https://www.zoopla.co.uk/for-sale/details/64022712/?search_identifier=c4c3f6d20b77d05f6e2e015f2ef35c16eb5352bade206a5d23cc4052c02644c7,N4,Haringey,2023-05-28
2548,2548,listing_64015290,Sale,1,1,1 bed flat for sale,"£495,000","Woodberry Down, London N4",,https://www.zoopla.co.uk/for-sale/details/64015290/?search_identifier=c4c3f6d20b77d05f6e2e015f2ef35c16eb5352bade206a5d23cc4052c02644c7,N4,Haringey,2023-05-28
2549,2549,listing_64012245,Sale,1,1,1 bed flat for sale,"£495,000","Brownswood Road, London N4",,https://www.zoopla.co.uk/for-sale/details/64012245/?search_identifier=c4c3f6d20b77d05f6e2e015f2ef35c16eb5352bade206a5d23cc4052c02644c7,N4,Haringey,2023-05-28
2550,2550,listing_64000870,Sale,1,1,1 bed flat for sale,"£495,000","Murrain Road, London N4",Hunters - Stoke Newington,https://www.zoopla.co.uk/for-sale/details/64000870/?search_identifier=c4c3f6d20b77d05f6e2e015f2ef35c16eb5352bade206a5d23cc4052c02644c7,N4,Haringey,2023-05-28
2551,2551,listing_63993582,Sale,2,1,2 bed flat for sale,"£495,000","Blackstock Road, London N4",,https://www.zoopla.co.uk/for-sale/details/63993582/?search_identifier=c4c3f6d20b77d05f6e2e015f2ef35c16eb5352bade206a5d23cc4052c02644c7,N4,Haringey,2023-05-28
2552,2552,listing_63990821,Sale,2,1,2 bed flat for sale,"£495,000","Wray Crescent, London N4",,https://www.zoopla.co.uk/for-sale/details/63990821/?search_identifier=c4c3f6d20b77d05f6e2e015f2ef35c16eb5352bade206a5d23cc4052c02644c7,N4,Haringey,2023-05-28
2553,2553,listing_63990194,Sale,3,1,3 bed flat for sale,"£495,000","St. Thomas's Road, London N4",,https://www.zoopla.co.uk/for-sale/details/63990194/?search_identifier=c4c3f6d20b77d05f6e2e015f2ef35c16eb5352bade206a5d23cc4052c02644c7,N4,Haringey,2023-05-28
2554,2554,listing_63990191,Sale,5,2,5 bed property for sale,"£495,000","Florence Road, London N4",,https://www.zoopla.co.uk/for-sale/details/63990191/?search_identifier=c4c3f6d20b77d05f6e2e015f2ef35c16eb5352bade206a5d23cc4052c02644c7,N4,Haringey,2023-05-28
2555,2555,listing_63990141,Sale,2,2,2 bed flat for sale,"£495,000","Devan Grove, London N4",,https://www.zoopla.co.uk/for-sale/details/63990141/?search_identifier=c4c3f6d20b77d05f6e2e015f2ef35c16eb5352bade206a5d23cc4052c02644c7,N4,Haringey,2023-05-28
2556,2556,listing_63989803,Sale,5,3,5 bed terraced house for sale,"£495,000","Prah Road, London N4",,https://www.zoopla.co.uk/for-sale/details/63989803/?search_identifier=c4c3f6d20b77d05f6e2e015f2ef35c16eb5352bade206a5d23cc4052c02644c7,N4,Haringey,2023-05-28
2557,2557,listing_63982799,Sale,1,1,1 bed flat for sale,"£495,000","Coster Avenue, London N4",Lansha Ltd,https://www.zoopla.co.uk/for-sale/details/63982799/?search_identifier=c4c3f6d20b77d05f6e2e015f2ef35c16eb5352bade206a5d23cc4052c02644c7,N4,Haringey,2023-05-28
2558,2558,listing_63981915,Sale,2,1,2 bed flat for sale,"£495,000","Green Lanes, London N4",Fortnum and Windsor,https://www.zoopla.co.uk/for-sale/details/63981915/?search_identifier=c4c3f6d20b77d05f6e2e015f2ef35c16eb5352bade206a5d23cc4052c02644c7,N4,Haringey,2023-05-28
2559,2559,listing_63978286,Sale,3,2,3 bed flat for sale,"£495,000","Seven Sisters Road, London N4",JTM Homes - Archway,https://www.zoopla.co.uk/new-homes/details/63978286/?search_identifier=c4c3f6d20b77d05f6e2e015f2ef35c16eb5352bade206a5d23cc4052c02644c7,N4,Haringey,2023-05-28
2560,2560,listing_63978269,Sale,2,2,2 bed flat for sale,"£495,000","Seven Sisters Road, London N4",JTM Homes - Archway,https://www.zoopla.co.uk/new-homes/details/63978269/?search_identifier=c4c3f6d20b77d05f6e2e015f2ef35c16eb5352bade206a5d23cc4052c02644c7,N4,Haringey,2023-05-28
2561,2561,listing_63977095,Sale,2,,2 bed flat for sale,"£495,000","Green Lanes, London N4",Paul Simon Residential Sales,https://www.zoopla.co.uk/for-sale/details/63977095/?search_identifier=c4c3f6d20b77d05f6e2e015f2ef35c16eb5352bade206a5d23cc4052c02644c7,N4,Haringey,2023-05-28
2562,2562,listing_63976649,Sale,2,1,2 bed flat for sale,"£495,000","Seven Sisters Road, London N4",JTM Homes - Archway,https://www.zoopla.co.uk/new-homes/details/63976649/?search_identifier=c4c3f6d20b77d05f6e2e015f2ef35c16eb5352bade206a5d23cc4052c02644c7,N4,Haringey,2023-05-28
2563,2563,listing_63975671,Sale,2,1,2 bed flat for sale,"£495,000","Seven Sisters Road, London N4",JTM Homes - Archway,https://www.zoopla.co.uk/new-homes/details/63975671/?search_identifier=c4c3f6d20b77d05f6e2e015f2ef35c16eb5352bade206a5d23cc4052c02644c7,N4,Haringey,2023-05-28
2564,2564,listing_63972168,Sale,2,1,2 bed flat for sale,"£675,000","Seven Sisters Road, London N4",JTM Homes - Archway,https://www.zoopla.co.uk/new-homes/details/63972168/?search_identifier=11629e3841189e9a5d332a85e45516de5c29b2dba0c402fc57220dd5ccb12014,N4,Haringey,2023-05-28
2565,2565,listing_63969459,Sale,2,1,2 bed flat for sale,"£675,000","Seven Sisters Road, London N4",David Lee Estate Agents,https://www.zoopla.co.uk/for-sale/details/63969459/?search_identifier=11629e3841189e9a5d332a85e45516de5c29b2dba0c402fc57220dd5ccb12014,N4,Haringey,2023-05-28
2566,2566,listing_63967420,Sale,3,2,3 bed flat for sale,"£675,000","Seven Sisters Road, London N4",JTM Homes - Archway,https://www.zoopla.co.uk/new-homes/details/63967420/?search_identifier=11629e3841189e9a5d332a85e45516de5c29b2dba0c402fc57220dd5ccb12014,N4,Haringey,2023-05-28
2567,2567,listing_63962126,Sale,3,1,3 bed flat for sale,"£675,000","Pemberton Road, London N4",Property Inc,https://www.zoopla.co.uk/for-sale/details/63962126/?search_identifier=11629e3841189e9a5d332a85e45516de5c29b2dba0c402fc57220dd5ccb12014,N4,Haringey,2023-05-28
2568,2568,listing_63959908,Sale,1,1,1 bed flat for sale,"£675,000","Goodchild Road, London N4",Regent Letting & Property Management Ltd,https://www.zoopla.co.uk/new-homes/details/63959908/?search_identifier=11629e3841189e9a5d332a85e45516de5c29b2dba0c402fc57220dd5ccb12014,N4,Haringey,2023-05-28
2569,2569,listing_63956689,Sale,1,1,1 bed flat for sale,"£675,000","Woodberry Grove, London N4",JLL - Finsbury Park,https://www.zoopla.co.uk/for-sale/details/63956689/?search_identifier=11629e3841189e9a5d332a85e45516de5c29b2dba0c402fc57220dd5ccb12014,N4,Haringey,2023-05-28
2570,2570,listing_63951484,Sale,3,2,3 bed flat for sale,"£675,000","Seven Sisters Road, London N4",David Lee Estate Agents,https://www.zoopla.co.uk/for-sale/details/63951484/?search_identifier=11629e3841189e9a5d332a85e45516de5c29b2dba0c402fc57220dd5ccb12014,N4,Haringey,2023-05-28
2571,2571,listing_63949128,Sale,3,2,3 bed flat for sale,"£675,000","Pemberton Road, Harringay, London N4",Paul Simon Residential Sales,https://www.zoopla.co.uk/for-sale/details/63949128/?search_identifier=11629e3841189e9a5d332a85e45516de5c29b2dba0c402fc57220dd5ccb12014,N4,Haringey,2023-05-28
2572,2572,listing_63945186,Sale,1,1,1 bed flat for sale,"£675,000","Quernmore Road, London N4",David Astburys,https://www.zoopla.co.uk/for-sale/details/63945186/?search_identifier=11629e3841189e9a5d332a85e45516de5c29b2dba0c402fc57220dd5ccb12014,N4,Haringey,2023-05-28
2573,2573,listing_63933171,Sale,2,1,2 bed flat for sale,"£675,000","Finsbury Park Road, London N4",Ludlow Thompson - Finsbury Park,https://www.zoopla.co.uk/for-sale/details/63933171/?search_identifier=11629e3841189e9a5d332a85e45516de5c29b2dba0c402fc57220dd5ccb12014,N4,Haringey,2023-05-28
2574,2574,listing_63914907,Sale,2,1,2 bed flat for sale,"£675,000","St. Thomas's Road, London N4",Ludlow Thompson - Finsbury Park,https://www.zoopla.co.uk/for-sale/details/63914907/?search_identifier=11629e3841189e9a5d332a85e45516de5c29b2dba0c402fc57220dd5ccb12014,N4,Haringey,2023-05-28
2575,2575,listing_63913011,Sale,3,2,3 bed flat for sale,"£675,000","Goodchild Road, London N4",London & Country,https://www.zoopla.co.uk/new-homes/details/63913011/?search_identifier=11629e3841189e9a5d332a85e45516de5c29b2dba0c402fc57220dd5ccb12014,N4,Haringey,2023-05-28
2576,2576,listing_63904483,Sale,3,1,3 bed flat for sale,"£675,000","Fonthill Road, London N4",Ludlow Thompson - Finsbury Park,https://www.zoopla.co.uk/for-sale/details/63904483/?search_identifier=11629e3841189e9a5d332a85e45516de5c29b2dba0c402fc57220dd5ccb12014,N4,Haringey,2023-05-28
2577,2577,listing_55701514,Sale,3,2,3 bed flat for sale,"£675,000","Woodstock Road, London N4",Ludlow Thompson - Finsbury Park,https://www.zoopla.co.uk/for-sale/details/55701514/?search_identifier=11629e3841189e9a5d332a85e45516de5c29b2dba0c402fc57220dd5ccb12014,N4,Haringey,2023-05-28
2578,2578,listing_63880148,Sale,4,1,4 bed maisonette for sale,"£675,000","Lennox Road, Islington, London N4",Drivers & Norris,https://www.zoopla.co.uk/for-sale/details/63880148/?search_identifier=11629e3841189e9a5d332a85e45516de5c29b2dba0c402fc57220dd5ccb12014,N4,Haringey,2023-05-28
2579,2579,listing_63874980,Sale,1,1,1 bed flat for sale,"£675,000","Seven Sisters Road, London N4",Honeybourne Real Estate,https://www.zoopla.co.uk/for-sale/details/63874980/?search_identifier=11629e3841189e9a5d332a85e45516de5c29b2dba0c402fc57220dd5ccb12014,N4,Haringey,2023-05-28
2580,2580,listing_63874942,Sale,2,1,2 bed flat for sale,"£675,000","Burgoyne Road, London N4",Honeybourne Real Estate,https://www.zoopla.co.uk/for-sale/details/63874942/?search_identifier=11629e3841189e9a5d332a85e45516de5c29b2dba0c402fc57220dd5ccb12014,N4,Haringey,2023-05-28
2581,2581,listing_63869927,Sale,2,2,2 bed flat for sale,"£675,000","Carriage House, 10 City North Place, London N4",Panda Residential,https://www.zoopla.co.uk/for-sale/details/63869927/?search_identifier=11629e3841189e9a5d332a85e45516de5c29b2dba0c402fc57220dd5ccb12014,N4,Haringey,2023-05-28
2582,2582,listing_63868841,Sale,2,1,2 bed flat for sale,"£675,000","Birnam Road, Finsbury Park, London N4",Foxtons - Crouch End,https://www.zoopla.co.uk/for-sale/details/63868841/?search_identifier=11629e3841189e9a5d332a85e45516de5c29b2dba0c402fc57220dd5ccb12014,N4,Haringey,2023-05-28
2583,2583,listing_63853861,Sale,3,,3 bed land for sale,"£675,000","City North, London N4",Savills - Margaret Street New Homes,https://www.zoopla.co.uk/new-homes/details/63853861/?search_identifier=11629e3841189e9a5d332a85e45516de5c29b2dba0c402fc57220dd5ccb12014,N4,Haringey,2023-05-28
2584,2584,listing_63853853,Sale,2,,2 bed land for sale,"£675,000","City North, London N4",Savills - Margaret Street New Homes,https://www.zoopla.co.uk/new-homes/details/63853853/?search_identifier=11629e3841189e9a5d332a85e45516de5c29b2dba0c402fc57220dd5ccb12014,N4,Haringey,2023-05-28
2585,2585,listing_63843487,Sale,5,2,5 bed terraced house for sale,"£675,000","Stroud Green Road, London N4",John D Wood & Co - New Homes Department,https://www.zoopla.co.uk/for-sale/details/63843487/?search_identifier=11629e3841189e9a5d332a85e45516de5c29b2dba0c402fc57220dd5ccb12014,N4,Haringey,2023-05-28
2586,2586,listing_61689537,Sale,3,2,3 bed flat for sale,"£675,000","Ashfield Road, London N4",Anthony Pepe Harringay,https://www.zoopla.co.uk/for-sale/details/61689537/?search_identifier=11629e3841189e9a5d332a85e45516de5c29b2dba0c402fc57220dd5ccb12014,N4,Haringey,2023-05-28
2587,2587,listing_63839645,Sale,1,,Studio for sale,"£675,000","City North, Finsbury Park, London N4",Savills - Margaret Street New Homes,https://www.zoopla.co.uk/new-homes/details/63839645/?search_identifier=11629e3841189e9a5d332a85e45516de5c29b2dba0c402fc57220dd5ccb12014,N4,Haringey,2023-05-28
2588,2588,listing_63839597,Sale,3,3,3 bed flat for sale,"£675,000","City North, London N4",Savills - Margaret Street New Homes,https://www.zoopla.co.uk/new-homes/details/63839597/?search_identifier=11629e3841189e9a5d332a85e45516de5c29b2dba0c402fc57220dd5ccb12014,N4,Haringey,2023-05-28
2589,2589,listing_63811983,Sale,2,2,2 bed flat for sale,"£675,000","City North East Tower, Finsbury Park, London N4",Foxtons - Crouch End,https://www.zoopla.co.uk/for-sale/details/63811983/?search_identifier=8c2f47f89edcd1997ed581eb6ba2f18fc0120f45944a3921857c7ab5ecf8e8cd,N4,Haringey,2023-05-28
2590,2590,listing_63778744,Sale,3,1,3 bed flat for sale,"£675,000","Holly Park Estate, London N4",APX Properties,https://www.zoopla.co.uk/for-sale/details/63778744/?search_identifier=8c2f47f89edcd1997ed581eb6ba2f18fc0120f45944a3921857c7ab5ecf8e8cd,N4,Haringey,2023-05-28
2591,2591,listing_63757041,Sale,2,1,2 bed flat for sale,"£675,000","Hartingtons Court, Coster Avenue N4",JLL - Finsbury Park,https://www.zoopla.co.uk/new-homes/details/63757041/?search_identifier=8c2f47f89edcd1997ed581eb6ba2f18fc0120f45944a3921857c7ab5ecf8e8cd,N4,Haringey,2023-05-28
2592,2592,listing_63717161,Sale,1,1,1 bed flat for sale,"£675,000","Waterside Apartments, Goodchild Road N4",JLL - Finsbury Park,https://www.zoopla.co.uk/for-sale/details/63717161/?search_identifier=8c2f47f89edcd1997ed581eb6ba2f18fc0120f45944a3921857c7ab5ecf8e8cd,N4,Haringey,2023-05-28
2593,2593,listing_63714559,Sale,3,1,3 bed flat for sale,"£675,000","Blackstock Road, Finsbury Park, London N4",Foxtons - Islington,https://www.zoopla.co.uk/for-sale/details/63714559/?search_identifier=8c2f47f89edcd1997ed581eb6ba2f18fc0120f45944a3921857c7ab5ecf8e8cd,N4,Haringey,2023-05-28
2594,2594,listing_63711020,Sale,1,1,1 bed flat for sale,"£675,000","Casbeard Street, London N4",Winkworth - Highbury,https://www.zoopla.co.uk/for-sale/details/63711020/?search_identifier=8c2f47f89edcd1997ed581eb6ba2f18fc0120f45944a3921857c7ab5ecf8e8cd,N4,Haringey,2023-05-28
2595,2595,listing_63693761,Sale,1,1,1 bed flat for sale,"£675,000","Crouch Hill, Crouch End N4",Hobarts Estate Agents,https://www.zoopla.co.uk/for-sale/details/63693761/?search_identifier=8c2f47f89edcd1997ed581eb6ba2f18fc0120f45944a3921857c7ab5ecf8e8cd,N4,Haringey,2023-05-28
