,index,Result_id,Transaction_type,Bedroom,Bathroom,Property_type,Price,Location,Agent,Listing_url,postcode,Borough,Date
2210,2210,listing_64238798,Sale,1,1,1 bed flat for sale,"£325,000","Bakery Walk, Greenford UB6",Galaxy Real Estate,https://www.zoopla.co.uk/new-homes/details/64238798/?search_identifier=61ff5ffe685c3a35a72cfb5dac360142b6cff9fdcca546bfd96609a66a2e09aa,UB6,Ealing,2023-05-28
2211,2211,listing_64238434,Sale,2,2,2 bed flat for sale,"£325,000","Bakery Walk, Greenford UB6",Galaxy Real Estate,https://www.zoopla.co.uk/new-homes/details/64238434/?search_identifier=61ff5ffe685c3a35a72cfb5dac360142b6cff9fdcca546bfd96609a66a2e09aa,UB6,Ealing,2023-05-28
2212,2212,listing_57209583,Sale,1,1,1 bed flat for sale,"£325,000","Gilbert White Close, Perivale, Greenford, Middlesex UB6",Savoy Property Consultants,https://www.zoopla.co.uk/for-sale/details/57209583/?search_identifier=61ff5ffe685c3a35a72cfb5dac360142b6cff9fdcca546bfd96609a66a2e09aa,UB6,Ealing,2023-05-28
2213,2213,listing_64224737,Sale,3,1,3 bed property for sale,"£325,000","Upper Town Road, Greenford UB6",Arron James,https://www.zoopla.co.uk/for-sale/details/64224737/?search_identifier=61ff5ffe685c3a35a72cfb5dac360142b6cff9fdcca546bfd96609a66a2e09aa,UB6,Ealing,2023-05-28
2214,2214,listing_64222100,Sale,4,4,4 bed detached house for sale,"£325,000","Eastmead Avenue, Greenford UB6",Rolfe East - Northfields,https://www.zoopla.co.uk/for-sale/details/64222100/?search_identifier=61ff5ffe685c3a35a72cfb5dac360142b6cff9fdcca546bfd96609a66a2e09aa,UB6,Ealing,2023-05-28
2215,2215,listing_64216670,Sale,4,4,4 bed detached house for sale,"£325,000","Eastmead Avenue, Greenford UB6",Rolfe East,https://www.zoopla.co.uk/for-sale/details/64216670/?search_identifier=61ff5ffe685c3a35a72cfb5dac360142b6cff9fdcca546bfd96609a66a2e09aa,UB6,Ealing,2023-05-28
2216,2216,listing_64199395,Sale,4,2,4 bed end terrace house for sale,"£325,000","Conway Crescent, Perivale, Greenford UB6",Gibbs Gillespie - Pitshanger Lane,https://www.zoopla.co.uk/for-sale/details/64199395/?search_identifier=61ff5ffe685c3a35a72cfb5dac360142b6cff9fdcca546bfd96609a66a2e09aa,UB6,Ealing,2023-05-28
2217,2217,listing_64198052,Sale,2,1,2 bed flat for sale,"£325,000","6 Periwood Crescent, Perivale, Greenford UB6",Peter Gamble & Co,https://www.zoopla.co.uk/for-sale/details/64198052/?search_identifier=61ff5ffe685c3a35a72cfb5dac360142b6cff9fdcca546bfd96609a66a2e09aa,UB6,Ealing,2023-05-28
2218,2218,listing_64193197,Sale,5,2,5 bed end terrace house for sale,"£325,000","Launceston Gardens, Perivale, Middlesex UB6",Cuffley Banks Ltd,https://www.zoopla.co.uk/for-sale/details/64193197/?search_identifier=61ff5ffe685c3a35a72cfb5dac360142b6cff9fdcca546bfd96609a66a2e09aa,UB6,Ealing,2023-05-28
2219,2219,listing_64156881,Sale,3,1,3 bed semi-detached house for sale,"£325,000","Woodland Rise, Greenford UB6",Phillips & Co,https://www.zoopla.co.uk/for-sale/details/64156881/?search_identifier=61ff5ffe685c3a35a72cfb5dac360142b6cff9fdcca546bfd96609a66a2e09aa,UB6,Ealing,2023-05-28
2220,2220,listing_64166593,Sale,2,2,2 bed flat for sale,"£325,000","Greenford Road, Greenford UB6",Foxtons - Ealing,https://www.zoopla.co.uk/for-sale/details/64166593/?search_identifier=61ff5ffe685c3a35a72cfb5dac360142b6cff9fdcca546bfd96609a66a2e09aa,UB6,Ealing,2023-05-28
2221,2221,listing_64164215,Sale,3,3,3 bed detached house for sale,"£600,000","Allendale Road, Sudbury, Greenford UB6",Foxtons - Wembley,https://www.zoopla.co.uk/for-sale/details/64164215/?search_identifier=868dd97580150ad339f09d192f83eef04f3604ff130f6403983091e0773f55c1,UB6,Ealing,2023-05-28
2222,2222,listing_64162766,Sale,3,1,3 bed maisonette for sale,"£600,000","Whiteoaks Lane, Greenford UB6",Preston Hill Estates,https://www.zoopla.co.uk/for-sale/details/64162766/?search_identifier=868dd97580150ad339f09d192f83eef04f3604ff130f6403983091e0773f55c1,UB6,Ealing,2023-05-28
2223,2223,listing_64145791,Sale,1,1,1 bed flat for sale,"£600,000","Ruislip Road East, Greenford UB6",Brendons,https://www.zoopla.co.uk/for-sale/details/64145791/?search_identifier=868dd97580150ad339f09d192f83eef04f3604ff130f6403983091e0773f55c1,UB6,Ealing,2023-05-28
2224,2224,listing_43426552,Sale,1,,Retail for sale,"£600,000","The Broadway, Greenford UB6",Galaxy Real Estate,https://www.zoopla.co.uk/for-sale/details/43426552/?search_identifier=868dd97580150ad339f09d192f83eef04f3604ff130f6403983091e0773f55c1,UB6,Ealing,2023-05-28
2225,2225,listing_64130968,Sale,3,1,3 bed flat for sale,"£600,000","Greenford Road, Greenford UB6",Robertson Smith & Kempson - Hanwell,https://www.zoopla.co.uk/for-sale/details/64130968/?search_identifier=868dd97580150ad339f09d192f83eef04f3604ff130f6403983091e0773f55c1,UB6,Ealing,2023-05-28
2226,2226,listing_64125770,Sale,3,2,3 bed semi-detached house for sale,"£600,000","Federal Road, Perivale, Perivale, Greenford UB6",Peter Gamble & Co,https://www.zoopla.co.uk/for-sale/details/64125770/?search_identifier=868dd97580150ad339f09d192f83eef04f3604ff130f6403983091e0773f55c1,UB6,Ealing,2023-05-28
2227,2227,listing_64093724,Sale,2,1,2 bed semi-detached bungalow for sale,"£600,000","Ravenor Park Road, Greenford UB6","Purplebricks, Head Office",https://www.zoopla.co.uk/for-sale/details/64093724/?search_identifier=868dd97580150ad339f09d192f83eef04f3604ff130f6403983091e0773f55c1,UB6,Ealing,2023-05-28
2228,2228,listing_64086636,Sale,3,2,3 bed semi-detached house for sale,"£600,000","Ashness Gardens, Greenford UB6",Daniels - Sudbury & Harrow,https://www.zoopla.co.uk/for-sale/details/64086636/?search_identifier=868dd97580150ad339f09d192f83eef04f3604ff130f6403983091e0773f55c1,UB6,Ealing,2023-05-28
2229,2229,listing_64086145,Sale,3,2,3 bed terraced house for sale,"£600,000","Barmouth Avenue, Perivale, Greenford UB6",Gibson Honey â Ruislip Manor,https://www.zoopla.co.uk/for-sale/details/64086145/?search_identifier=868dd97580150ad339f09d192f83eef04f3604ff130f6403983091e0773f55c1,UB6,Ealing,2023-05-28
2230,2230,listing_64085964,Sale,1,1,1 bed flat for sale,"£600,000","Chartwell Close, Greenford UB6",Robert Cooper & Co,https://www.zoopla.co.uk/for-sale/details/64085964/?search_identifier=868dd97580150ad339f09d192f83eef04f3604ff130f6403983091e0773f55c1,UB6,Ealing,2023-05-28
2231,2231,listing_64057700,Sale,2,1,2 bed flat for sale,"£600,000","Medway Parade, Perivale, Perivale, Greenford UB6",Peter Gamble & Co,https://www.zoopla.co.uk/for-sale/details/64057700/?search_identifier=868dd97580150ad339f09d192f83eef04f3604ff130f6403983091e0773f55c1,UB6,Ealing,2023-05-28
2232,2232,listing_64050842,Sale,3,1,3 bed terraced house for sale,"£600,000","Bourne View, Greenford UB6",Phillips & Co,https://www.zoopla.co.uk/for-sale/details/64050842/?search_identifier=868dd97580150ad339f09d192f83eef04f3604ff130f6403983091e0773f55c1,UB6,Ealing,2023-05-28
2233,2233,listing_64043758,Sale,2,1,2 bed maisonette for sale,"£600,000","Ferrymead Avenue, Greenford UB6",Brian Cox - Greenford & Perivale,https://www.zoopla.co.uk/for-sale/details/64043758/?search_identifier=868dd97580150ad339f09d192f83eef04f3604ff130f6403983091e0773f55c1,UB6,Ealing,2023-05-28
2234,2234,listing_64018693,Sale,4,2,4 bed detached bungalow for sale,"£600,000","Millet Road, Greenford UB6",Phillips & Co,https://www.zoopla.co.uk/for-sale/details/64018693/?search_identifier=868dd97580150ad339f09d192f83eef04f3604ff130f6403983091e0773f55c1,UB6,Ealing,2023-05-28
2235,2235,listing_63995117,Sale,1,1,1 bed flat for sale,"£600,000","Hoover Building, Perivale, Greenford UB6",Foxtons - Wembley,https://www.zoopla.co.uk/for-sale/details/63995117/?search_identifier=868dd97580150ad339f09d192f83eef04f3604ff130f6403983091e0773f55c1,UB6,Ealing,2023-05-28
2236,2236,listing_63994804,Sale,2,2,2 bed flat for sale,"£600,000","The Lock, Greenford Quay, Greenford UB6",CBRE,https://www.zoopla.co.uk/new-homes/details/63994804/?search_identifier=868dd97580150ad339f09d192f83eef04f3604ff130f6403983091e0773f55c1,UB6,Ealing,2023-05-28
2237,2237,listing_63994807,Sale,3,2,3 bed flat for sale,"£600,000","The Lock, Greenford Quay, Greenford UB6",CBRE,https://www.zoopla.co.uk/new-homes/details/63994807/?search_identifier=868dd97580150ad339f09d192f83eef04f3604ff130f6403983091e0773f55c1,UB6,Ealing,2023-05-28
2238,2238,listing_63992845,Sale,2,1,2 bed maisonette for sale,"£600,000","Ormsby Gardens, Greenford UB6",Brian Cox - Greenford & Perivale,https://www.zoopla.co.uk/for-sale/details/63992845/?search_identifier=868dd97580150ad339f09d192f83eef04f3604ff130f6403983091e0773f55c1,UB6,Ealing,2023-05-28
2239,2239,listing_63987545,Sale,3,1,3 bed semi-detached house for sale,"£600,000","Ferrymead Gardens, Greenford UB6",EweMove Sales & Lettings - Greenford,https://www.zoopla.co.uk/for-sale/details/63987545/?search_identifier=868dd97580150ad339f09d192f83eef04f3604ff130f6403983091e0773f55c1,UB6,Ealing,2023-05-28
2240,2240,listing_63982911,Sale,3,2,3 bed semi-detached house for sale,"£600,000","Conway Crescent, Perivale, Greenford UB6",Gibbs Gillespie - Pitshanger Lane,https://www.zoopla.co.uk/for-sale/details/63982911/?search_identifier=868dd97580150ad339f09d192f83eef04f3604ff130f6403983091e0773f55c1,UB6,Ealing,2023-05-28
2241,2241,listing_63981892,Sale,1,1,1 bed flat for sale,"£600,000","The Lock, Greenford Quay, Greenford UB6",CBRE,https://www.zoopla.co.uk/new-homes/details/63981892/?search_identifier=868dd97580150ad339f09d192f83eef04f3604ff130f6403983091e0773f55c1,UB6,Ealing,2023-05-28
2242,2242,listing_63979529,Sale,3,1,3 bed terraced house for sale,"£600,000","Millet Road, Greenford UB6",Evans & Co Property Services,https://www.zoopla.co.uk/for-sale/details/63979529/?search_identifier=868dd97580150ad339f09d192f83eef04f3604ff130f6403983091e0773f55c1,UB6,Ealing,2023-05-28
2243,2243,listing_63979509,Sale,2,1,2 bed flat for sale,"£600,000","""Type A. 2 Bedrooms"" at Western Avenue, Perivale, Greenford UB6",FABRICA by A2 Dominion - The Westlinks,https://www.zoopla.co.uk/new-homes/details/63979509/?search_identifier=868dd97580150ad339f09d192f83eef04f3604ff130f6403983091e0773f55c1,UB6,Ealing,2023-05-28
2244,2244,listing_63979511,Sale,1,1,1 bed flat for sale,"£600,000","""Type C. 1 Bedroom"" at Western Avenue, Perivale, Greenford UB6",FABRICA by A2 Dominion - The Westlinks,https://www.zoopla.co.uk/new-homes/details/63979511/?search_identifier=868dd97580150ad339f09d192f83eef04f3604ff130f6403983091e0773f55c1,UB6,Ealing,2023-05-28
2245,2245,listing_63972509,Sale,5,3,5 bed end terrace house for sale,"£600,000","Keats Way, Greenford UB6",Evans & Co Property Services,https://www.zoopla.co.uk/for-sale/details/63972509/?search_identifier=868dd97580150ad339f09d192f83eef04f3604ff130f6403983091e0773f55c1,UB6,Ealing,2023-05-28
2246,2246,listing_63972415,Sale,1,1,1 bed flat for sale,"£390,000","The Lock, Greenford Quay, Greenford UB6",CBRE,https://www.zoopla.co.uk/new-homes/details/63972415/?search_identifier=0734f00d6ebe17a4a6f26b4868b12f093fa23a706caeea5ae1e652502b24261e,UB6,Ealing,2023-05-28
2247,2247,listing_63972414,Sale,1,1,1 bed flat for sale,"£390,000","The Lock, Greenford Quay, Greenford UB6",CBRE,https://www.zoopla.co.uk/new-homes/details/63972414/?search_identifier=0734f00d6ebe17a4a6f26b4868b12f093fa23a706caeea5ae1e652502b24261e,UB6,Ealing,2023-05-28
2248,2248,listing_63961380,Sale,4,3,4 bed semi-detached house for sale,"£390,000","Chinnor Crescent, Greenford UB6",Nupad Sales and Lettings,https://www.zoopla.co.uk/for-sale/details/63961380/?search_identifier=0734f00d6ebe17a4a6f26b4868b12f093fa23a706caeea5ae1e652502b24261e,UB6,Ealing,2023-05-28
2249,2249,listing_63961017,Sale,3,1,3 bed property for sale,"£390,000","Torrington Road, Perivale, Greenford UB6",Foxtons - Wembley,https://www.zoopla.co.uk/for-sale/details/63961017/?search_identifier=0734f00d6ebe17a4a6f26b4868b12f093fa23a706caeea5ae1e652502b24261e,UB6,Ealing,2023-05-28
2250,2250,listing_63957127,Sale,4,2,4 bed semi-detached house for sale,"£390,000","Rothesay Avenue, Greenford UB6",Bennett Holmes - Northolt,https://www.zoopla.co.uk/for-sale/details/63957127/?search_identifier=0734f00d6ebe17a4a6f26b4868b12f093fa23a706caeea5ae1e652502b24261e,UB6,Ealing,2023-05-28
2251,2251,listing_63935048,Sale,2,1,2 bed flat for sale,"£390,000","Greenford Road, Greenford UB6",Brian Cox - Greenford & Perivale,https://www.zoopla.co.uk/for-sale/details/63935048/?search_identifier=0734f00d6ebe17a4a6f26b4868b12f093fa23a706caeea5ae1e652502b24261e,UB6,Ealing,2023-05-28
2252,2252,listing_63929786,Sale,2,2,2 bed flat for sale,"£390,000","Goshawk Court, Sudbury, Greenford UB6",Foxtons - Wembley,https://www.zoopla.co.uk/for-sale/details/63929786/?search_identifier=0734f00d6ebe17a4a6f26b4868b12f093fa23a706caeea5ae1e652502b24261e,UB6,Ealing,2023-05-28
2253,2253,listing_63929782,Sale,2,2,2 bed flat for sale,"£390,000","Goshawk Court, Sudbury, Greenford UB6",Foxtons - Wembley,https://www.zoopla.co.uk/for-sale/details/63929782/?search_identifier=0734f00d6ebe17a4a6f26b4868b12f093fa23a706caeea5ae1e652502b24261e,UB6,Ealing,2023-05-28
2254,2254,listing_63918047,Sale,1,1,1 bed flat for sale,"£390,000","Dacre Close, Greenford UB6",Otium Estate Agents,https://www.zoopla.co.uk/new-homes/details/63918047/?search_identifier=0734f00d6ebe17a4a6f26b4868b12f093fa23a706caeea5ae1e652502b24261e,UB6,Ealing,2023-05-28
2255,2255,listing_63905559,Sale,3,1,3 bed semi-detached house for sale,"£390,000","Dawlish Avenue, Perivale, Greenford UB6",Peter Gamble & Co,https://www.zoopla.co.uk/for-sale/details/63905559/?search_identifier=0734f00d6ebe17a4a6f26b4868b12f093fa23a706caeea5ae1e652502b24261e,UB6,Ealing,2023-05-28
2256,2256,listing_62214089,Sale,3,2,3 bed terraced house for sale,"£390,000","Coniston Avenue, Perivale, Greenford UB6",Brian Cox - Greenford & Perivale,https://www.zoopla.co.uk/for-sale/details/62214089/?search_identifier=0734f00d6ebe17a4a6f26b4868b12f093fa23a706caeea5ae1e652502b24261e,UB6,Ealing,2023-05-28
2257,2257,listing_46282376,Sale,4,1,4 bed terraced house for sale,"£390,000","Greenford Road, Greenford UB6","Purplebricks, Head Office",https://www.zoopla.co.uk/for-sale/details/46282376/?search_identifier=0734f00d6ebe17a4a6f26b4868b12f093fa23a706caeea5ae1e652502b24261e,UB6,Ealing,2023-05-28
2258,2258,listing_63857022,Sale,2,1,2 bed maisonette for sale,"£390,000","Goring Way, Greenford UB6",Brian Cox - Greenford & Perivale,https://www.zoopla.co.uk/for-sale/details/63857022/?search_identifier=0734f00d6ebe17a4a6f26b4868b12f093fa23a706caeea5ae1e652502b24261e,UB6,Ealing,2023-05-28
2259,2259,listing_62887651,Sale,3,1,3 bed semi-detached house for sale,"£390,000","Bilton Road, Perivale, Greenford UB6",Right Home Estate Agents,https://www.zoopla.co.uk/for-sale/details/62887651/?search_identifier=0734f00d6ebe17a4a6f26b4868b12f093fa23a706caeea5ae1e652502b24261e,UB6,Ealing,2023-05-28
2260,2260,listing_63820526,Sale,2,2,2 bed flat for sale,"£390,000","Ridding Lane, Sudbury Hill, Harrow UB6",Brian Cox - Harrow,https://www.zoopla.co.uk/for-sale/details/63820526/?search_identifier=0734f00d6ebe17a4a6f26b4868b12f093fa23a706caeea5ae1e652502b24261e,UB6,Ealing,2023-05-28
2261,2261,listing_63813838,Sale,3,1,3 bed semi-detached house for sale,"£390,000","Leaver Gardens, Western Avenue, Greenford UB6",Evans & Co Property Services,https://www.zoopla.co.uk/for-sale/details/63813838/?search_identifier=0734f00d6ebe17a4a6f26b4868b12f093fa23a706caeea5ae1e652502b24261e,UB6,Ealing,2023-05-28
2262,2262,listing_63807899,Sale,3,1,3 bed semi-detached house for sale,"£390,000","Whitton Avenue West, Greenford UB6",EweMove Sales & Lettings - Greenford,https://www.zoopla.co.uk/for-sale/details/63807899/?search_identifier=0734f00d6ebe17a4a6f26b4868b12f093fa23a706caeea5ae1e652502b24261e,UB6,Ealing,2023-05-28
2263,2263,listing_63797017,Sale,3,2,3 bed end terrace house for sale,"£390,000","Whitton Avenue West, Greenford UB6",Perkins Estate Agents,https://www.zoopla.co.uk/for-sale/details/63797017/?search_identifier=0734f00d6ebe17a4a6f26b4868b12f093fa23a706caeea5ae1e652502b24261e,UB6,Ealing,2023-05-28
2264,2264,listing_63781622,Sale,3,1,3 bed semi-detached house for sale,"£390,000","Rosehill Gardens, Greenford UB6","Purplebricks, Head Office",https://www.zoopla.co.uk/for-sale/details/63781622/?search_identifier=0734f00d6ebe17a4a6f26b4868b12f093fa23a706caeea5ae1e652502b24261e,UB6,Ealing,2023-05-28
2265,2265,listing_63773357,Sale,2,1,2 bed flat for sale,"£390,000","The Broadway, Greenford UB6",Perkins Estate Agents,https://www.zoopla.co.uk/for-sale/details/63773357/?search_identifier=0734f00d6ebe17a4a6f26b4868b12f093fa23a706caeea5ae1e652502b24261e,UB6,Ealing,2023-05-28
2266,2266,listing_63773346,Sale,2,1,2 bed flat for sale,"£390,000","The Broadway, Greenford UB6",Perkins Estate Agents,https://www.zoopla.co.uk/for-sale/details/63773346/?search_identifier=0734f00d6ebe17a4a6f26b4868b12f093fa23a706caeea5ae1e652502b24261e,UB6,Ealing,2023-05-28
2267,2267,listing_63762467,Sale,1,1,1 bed flat for sale,"£390,000","Ruislip Road, Greenford UB6",Arron James,https://www.zoopla.co.uk/for-sale/details/63762467/?search_identifier=0734f00d6ebe17a4a6f26b4868b12f093fa23a706caeea5ae1e652502b24261e,UB6,Ealing,2023-05-28
2268,2268,listing_63752675,Sale,3,2,3 bed terraced house for sale,"£390,000","Worcester Gardens, Greenford UB6",Civil Homes,https://www.zoopla.co.uk/for-sale/details/63752675/?search_identifier=0734f00d6ebe17a4a6f26b4868b12f093fa23a706caeea5ae1e652502b24261e,UB6,Ealing,2023-05-28
2269,2269,listing_63761091,Sale,3,2,3 bed detached house for sale,"£390,000","Woodcroft, Greenford UB6",Phillips & Co,https://www.zoopla.co.uk/for-sale/details/63761091/?search_identifier=0734f00d6ebe17a4a6f26b4868b12f093fa23a706caeea5ae1e652502b24261e,UB6,Ealing,2023-05-28
2270,2270,listing_63744751,Sale,2,1,2 bed flat for sale,"£390,000","Red Lion Court, The Broadway, Greenford UB6",Arron James,https://www.zoopla.co.uk/for-sale/details/63744751/?search_identifier=0734f00d6ebe17a4a6f26b4868b12f093fa23a706caeea5ae1e652502b24261e,UB6,Ealing,2023-05-28
2271,2271,listing_63709930,Sale,3,1,3 bed semi-detached house for sale,"£575,000","Hill Rise, Greenford UB6",Peaksons Properties Ltd,https://www.zoopla.co.uk/for-sale/details/63709930/?search_identifier=aea9c95e3387295025b580ec63f024bc8a20e74af970dfcacd0b06d81ed33b09,UB6,Ealing,2023-05-28
2272,2272,listing_63596821,Sale,4,2,4 bed end terrace house for sale,"£575,000","Rothesay Avenue, Greenford UB6",Perkins Estate Agents,https://www.zoopla.co.uk/for-sale/details/63596821/?search_identifier=aea9c95e3387295025b580ec63f024bc8a20e74af970dfcacd0b06d81ed33b09,UB6,Ealing,2023-05-28
2273,2273,listing_63575789,Sale,2,1,2 bed flat for sale,"£575,000","Eastcote Avenue, Greenford UB6",Bairstow Eves - North Finchley Sales,https://www.zoopla.co.uk/new-homes/details/63575789/?search_identifier=aea9c95e3387295025b580ec63f024bc8a20e74af970dfcacd0b06d81ed33b09,UB6,Ealing,2023-05-28
2274,2274,listing_63575801,Sale,2,1,2 bed flat for sale,"£575,000","Eastcote Avenue, Greenford UB6",Bairstow Eves - North Finchley Sales,https://www.zoopla.co.uk/new-homes/details/63575801/?search_identifier=aea9c95e3387295025b580ec63f024bc8a20e74af970dfcacd0b06d81ed33b09,UB6,Ealing,2023-05-28
2275,2275,listing_63533127,Sale,6,2,6 bed end terrace house for sale,"£575,000","Keats Way, Greenford UB6",Arron James,https://www.zoopla.co.uk/for-sale/details/63533127/?search_identifier=aea9c95e3387295025b580ec63f024bc8a20e74af970dfcacd0b06d81ed33b09,UB6,Ealing,2023-05-28
2276,2276,listing_63575906,Sale,2,1,2 bed flat for sale,"£575,000","Eastcote Avenue, Greenford UB6",Bairstow Eves - North Finchley Sales,https://www.zoopla.co.uk/new-homes/details/63575906/?search_identifier=aea9c95e3387295025b580ec63f024bc8a20e74af970dfcacd0b06d81ed33b09,UB6,Ealing,2023-05-28
2277,2277,listing_57330477,Sale,3,2,3 bed terraced house for sale,"£575,000","Worcester Gardens, Greenford UB6",Bennett Holmes - Northolt,https://www.zoopla.co.uk/for-sale/details/57330477/?search_identifier=aea9c95e3387295025b580ec63f024bc8a20e74af970dfcacd0b06d81ed33b09,UB6,Ealing,2023-05-28
2278,2278,listing_63419246,Sale,4,2,4 bed terraced house for sale,"£575,000","Hodder Drive, Perivale, Greenford UB6",Nupad Sales and Lettings,https://www.zoopla.co.uk/for-sale/details/63419246/?search_identifier=aea9c95e3387295025b580ec63f024bc8a20e74af970dfcacd0b06d81ed33b09,UB6,Ealing,2023-05-28
2279,2279,listing_63405594,Sale,4,2,4 bed semi-detached house for sale,"£575,000","Bilton Road, Perivale, Middlesex UB6",Hilton & Fox Ltd,https://www.zoopla.co.uk/for-sale/details/63405594/?search_identifier=aea9c95e3387295025b580ec63f024bc8a20e74af970dfcacd0b06d81ed33b09,UB6,Ealing,2023-05-28
2280,2280,listing_63374866,Sale,3,2,3 bed end terrace house for sale,"£575,000","Windmill Lane, Greenford UB6",Brian Cox - Greenford & Perivale,https://www.zoopla.co.uk/for-sale/details/63374866/?search_identifier=aea9c95e3387295025b580ec63f024bc8a20e74af970dfcacd0b06d81ed33b09,UB6,Ealing,2023-05-28
2281,2281,listing_63362526,Sale,3,1,3 bed maisonette for sale,"£575,000","Wessex Lane, Greenford UB6",Brian Cox - Greenford & Perivale,https://www.zoopla.co.uk/for-sale/details/63362526/?search_identifier=aea9c95e3387295025b580ec63f024bc8a20e74af970dfcacd0b06d81ed33b09,UB6,Ealing,2023-05-28
2282,2282,listing_63358940,Sale,5,2,5 bed end terrace house for sale,"£575,000","Greenway Gardens, Greenford UB6",Just Sold,https://www.zoopla.co.uk/for-sale/details/63358940/?search_identifier=aea9c95e3387295025b580ec63f024bc8a20e74af970dfcacd0b06d81ed33b09,UB6,Ealing,2023-05-28
2283,2283,listing_63352917,Sale,3,1,3 bed terraced house for sale,"£575,000","Pembroke Road, Greenford UB6",Evans & Co Property Services,https://www.zoopla.co.uk/for-sale/details/63352917/?search_identifier=aea9c95e3387295025b580ec63f024bc8a20e74af970dfcacd0b06d81ed33b09,UB6,Ealing,2023-05-28
2284,2284,listing_63117994,Sale,3,2,3 bed terraced house for sale,"£575,000","Barmouth Avenue, Perivale, Greenford UB6",Brian Cox - Greenford & Perivale,https://www.zoopla.co.uk/for-sale/details/63117994/?search_identifier=aea9c95e3387295025b580ec63f024bc8a20e74af970dfcacd0b06d81ed33b09,UB6,Ealing,2023-05-28
2285,2285,listing_62856495,Sale,2,1,2 bed maisonette for sale,"£575,000","Shelley Close, Greenford UB6",Phillips & Co,https://www.zoopla.co.uk/for-sale/details/62856495/?search_identifier=aea9c95e3387295025b580ec63f024bc8a20e74af970dfcacd0b06d81ed33b09,UB6,Ealing,2023-05-28
2286,2286,listing_62867621,Sale,4,3,4 bed semi-detached house for sale,"£575,000","Empire Road, Perivale, Greenford UB6",Peter Gamble & Co,https://www.zoopla.co.uk/for-sale/details/62867621/?search_identifier=aea9c95e3387295025b580ec63f024bc8a20e74af970dfcacd0b06d81ed33b09,UB6,Ealing,2023-05-28
2287,2287,listing_62865280,Sale,1,1,Studio for sale,"£575,000","The Hoover Building, Western Avenue, Perivale, Middlesex UB6",Cuffley Banks Ltd,https://www.zoopla.co.uk/for-sale/details/62865280/?search_identifier=aea9c95e3387295025b580ec63f024bc8a20e74af970dfcacd0b06d81ed33b09,UB6,Ealing,2023-05-28
2288,2288,listing_62864830,Sale,2,1,2 bed flat for sale,"£575,000","Andover Close, Greenford UB6",Brendons,https://www.zoopla.co.uk/for-sale/details/62864830/?search_identifier=aea9c95e3387295025b580ec63f024bc8a20e74af970dfcacd0b06d81ed33b09,UB6,Ealing,2023-05-28
2289,2289,listing_62771546,Sale,3,1,3 bed end terrace house for sale,"£575,000","Melrose Close, Greenford UB6",Brian Cox - Greenford & Perivale,https://www.zoopla.co.uk/for-sale/details/62771546/?search_identifier=aea9c95e3387295025b580ec63f024bc8a20e74af970dfcacd0b06d81ed33b09,UB6,Ealing,2023-05-28
2290,2290,listing_62769930,Sale,1,1,1 bed flat for sale,"£575,000","Allington Close, Greenford UB6",Phillips & Co,https://www.zoopla.co.uk/for-sale/details/62769930/?search_identifier=aea9c95e3387295025b580ec63f024bc8a20e74af970dfcacd0b06d81ed33b09,UB6,Ealing,2023-05-28
2291,2291,listing_62760199,Sale,4,2,4 bed semi-detached house for sale,"£575,000","Ferrymead Gardens, Greenford UB6","Purplebricks, Head Office",https://www.zoopla.co.uk/for-sale/details/62760199/?search_identifier=aea9c95e3387295025b580ec63f024bc8a20e74af970dfcacd0b06d81ed33b09,UB6,Ealing,2023-05-28
2292,2292,listing_62691956,Sale,2,2,2 bed flat for sale,"£575,000","The Broadway, Greenford UB6",Brian Cox - Greenford & Perivale,https://www.zoopla.co.uk/for-sale/details/62691956/?search_identifier=aea9c95e3387295025b580ec63f024bc8a20e74af970dfcacd0b06d81ed33b09,UB6,Ealing,2023-05-28
2293,2293,listing_62690561,Sale,1,1,1 bed flat for sale,"£575,000","Periwood Crescent, Perivale, Greenford UB6",Peter Gamble & Co,https://www.zoopla.co.uk/for-sale/details/62690561/?search_identifier=aea9c95e3387295025b580ec63f024bc8a20e74af970dfcacd0b06d81ed33b09,UB6,Ealing,2023-05-28
2294,2294,listing_62681723,Sale,3,1,3 bed semi-detached house for sale,"£575,000","Runnymede Gardens, Western Avenue, Greenford UB6",Brian Cox - Greenford & Perivale,https://www.zoopla.co.uk/for-sale/details/62681723/?search_identifier=aea9c95e3387295025b580ec63f024bc8a20e74af970dfcacd0b06d81ed33b09,UB6,Ealing,2023-05-28
2295,2295,listing_62669650,Sale,1,1,1 bed flat for sale,"£575,000","Research House, Greenford UB6",Foxtons - Wembley,https://www.zoopla.co.uk/for-sale/details/62669650/?search_identifier=aea9c95e3387295025b580ec63f024bc8a20e74af970dfcacd0b06d81ed33b09,UB6,Ealing,2023-05-28
2296,2296,listing_62663620,Sale,3,1,3 bed semi-detached house for sale,"£530,000","Leaver Gardens, Western Avenue, Greenford UB6",Evans & Co Property Services,https://www.zoopla.co.uk/for-sale/details/62663620/?search_identifier=8b01814cca56ad6e2aa59be035f4662b8f08a5f46e29c629236e38223bb0fb9c,UB6,Ealing,2023-05-28
